Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.E,Xc1.Q,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda.1,Xc2.lambda.2,Xc2.lambda.3,Xc2.lambda.4,Xc2.lambda.5,Xc2.lambda.6,Xc2.lambda.7,Xc2.lambda.8,Xc2.lambda.9,Xc2.lambda.10,Xc2.lambda.11,Xc2.lambda.12,Xc2.lambda.13,Xc2.lambda.14,Xc2.lambda.15,Xc2.lambda.16,Xc2.lambda.17,Xc2.lambda.18,Xc2.lambda.19,Xc2.lambda.20,Xc2.lambda.21,Xc2.lambda.22,Xc2.lambda.23,Xc2.lambda.24,Xc2.lambda.25,Xc2.lambda.26,Xc2.lambda.27,Xc2.lambda.28,Xc2.lambda.29,Xc2.lambda.30,protection
9.997665,9.997665,7.748191,13.74679,5.248774,20.995097,7.248307,9.747724,7.748191,15.496381,23.494514,17.245973,5.248774,6.998366,7.748191,14.746556,6.248541,2.499416,7.998132,13.246907,0.024417,0.026155,0.025598,0.024429,0.025449,0.025906,0.025226,0.023899,0.024596,0.024341,0.02571,0.024367,0.023977,0.024905,0.025693,0.024449,0.024894,0.025297,0.024969,0.024614,0.024988,0.025905,0.025356,0.025229,0.025139,0.024932,0.024795,0.02508,0.024634,0.025109,Trans-Golgi
11.836933,10.807635,6.175791,12.608907,3.087896,13.380881,7.462415,5.146493,3.85987,8.234388,24.188516,10.55031,3.34522,6.947765,5.146493,17.240751,8.749038,0.257325,3.85987,17.240751,0.02457,0.025867,0.023837,0.023658,0.027137,0.026945,0.02233,0.024327,0.024762,0.023576,0.023493,0.026044,0.025094,0.024307,0.02629,0.02493,0.024535,0.02338,0.02544,0.024349,0.025067,0.024232,0.024826,0.025595,0.024976,0.024935,0.024318,0.025891,0.024037,0.023929,Trans-Golgi
15.587293,13.473762,6.868977,11.624422,5.283828,14.530528,12.152805,10.567656,5.54802,10.567656,25.362375,10.303465,4.491254,8.718317,8.982508,22.720461,10.567656,0.528383,6.076402,14.530528,0.024397,0.026332,0.024107,0.022223,0.025114,0.02575,0.023089,0.024686,0.024359,0.024728,0.024729,0.025967,0.024494,0.024056,0.025473,0.025233,0.024952,0.024104,0.024085,0.024642,0.025594,0.023832,0.023428,0.024986,0.024106,0.023762,0.024771,0.023843,0.023526,0.025439,Trans-Golgi
15.807211,13.861708,5.106945,7.538824,1.459127,16.293587,10.700266,8.511575,3.647818,9.484327,21.886907,6.566072,4.377381,8.025199,5.836509,11.186642,7.782012,0.729564,5.350133,11.673017,0.025786,0.02544,0.025414,0.024566,0.024888,0.026507,0.023666,0.024819,0.025623,0.025969,0.024174,0.024635,0.025983,0.025814,0.025334,0.025448,0.025894,0.024548,0.024901,0.026066,0.024596,0.026091,0.026271,0.025281,0.024711,0.024554,0.025265,0.02452,0.025183,0.024867,Trans-Golgi
13.06213,7.730649,9.330093,10.396389,2.932315,11.995834,11.72926,5.331482,8.263797,11.462686,20.792779,12.262408,5.331482,10.396389,3.198889,14.128427,8.796945,1.33287,5.331482,13.328704,0.025105,0.026018,0.025751,0.022833,0.02503,0.024358,0.023679,0.024238,0.024861,0.024905,0.022453,0.024101,0.026022,0.025278,0.023547,0.025108,0.024545,0.022942,0.023171,0.025696,0.024739,0.023586,0.023858,0.025452,0.024942,0.025076,0.024161,0.023915,0.024189,0.023868,Trans-Golgi
7.907634,6.544249,16.360623,11.99779,1.636062,10.361728,10.361728,3.544802,2.454093,13.361175,19.087393,12.815821,2.72677,10.634405,5.726218,14.451883,11.179759,0.818031,7.089603,5.726218,0.024503,0.025889,0.023352,0.02287,0.025624,0.024727,0.023026,0.023408,0.024022,0.023623,0.023298,0.023873,0.024931,0.022944,0.024546,0.025091,0.024517,0.02366,0.023906,0.025716,0.023544,0.024189,0.024818,0.025759,0.023564,0.024093,0.025068,0.024365,0.02388,0.024518,Trans-Golgi
17.709094,10.677542,6.510696,12.760965,3.906418,15.104816,10.156686,8.073264,3.64599,13.802676,23.438507,12.240109,4.948129,8.073264,5.729413,19.532089,12.240109,2.343851,3.906418,13.021393,0.024344,0.027343,0.024407,0.022622,0.026023,0.024969,0.023256,0.024476,0.026554,0.023331,0.022598,0.024953,0.024648,0.025226,0.024635,0.025067,0.024107,0.024646,0.024069,0.025196,0.02516,0.025556,0.023136,0.024328,0.024289,0.025053,0.023991,0.02535,0.024977,0.025263,Trans-Golgi
13.053428,10.703811,6.526714,10.442742,3.916028,19.058004,12.53129,9.137399,3.916028,14.097702,24.801512,16.969456,6.004577,8.615262,10.703811,14.35877,12.792359,1.305343,4.699234,13.575565,0.024981,0.026613,0.024195,0.022511,0.025194,0.025429,0.023032,0.022842,0.026503,0.023914,0.02384,0.024837,0.025208,0.024421,0.024386,0.025527,0.024502,0.023621,0.02579,0.024815,0.024601,0.024627,0.024312,0.024377,0.024694,0.024982,0.024404,0.02361,0.025108,0.026054,Trans-Golgi
2.144711,1.876622,4.289421,2.680888,0,6.97031,1.608533,1.340444,0.804266,2.948977,4.825599,4.825599,0.268089,0.536178,0.804266,2.680888,2.412799,0,1.072355,1.876622,0.026128,0.029375,0.023977,0.021654,0.025566,0.0234,0.022597,0.024376,0.024961,0.026424,0.022493,0.0249,0.023231,0.024817,0.024934,0.026168,0.023351,0.024704,0.025511,0.024286,0.021261,0.025337,0.02483,0.02556,0.024671,0.023449,0.021504,0.022838,0.024291,0.025317,Trans-Golgi
20.524338,15.52482,10.525302,14.209157,3.15759,19.998073,10.788434,15.261687,7.367711,16.051085,32.628435,13.41976,3.946988,9.472771,8.157109,34.20723,13.41976,2.368193,4.210121,16.840483,0.026052,0.026133,0.02314,0.023978,0.025225,0.023602,0.024539,0.024232,0.02489,0.02431,0.023201,0.024852,0.025525,0.02442,0.025081,0.025212,0.025021,0.024929,0.023896,0.023348,0.024639,0.024027,0.025233,0.023012,0.024981,0.02539,0.024365,0.024317,0.02464,0.024676,Trans-Golgi
16.965458,17.725105,9.115768,16.459026,5.823963,20.004048,12.914005,14.4333,6.836826,15.952595,25.828011,14.939732,7.84969,9.875416,8.356121,23.295853,14.939732,1.519295,6.583611,18.484753,0.025355,0.027397,0.023589,0.024488,0.026545,0.024869,0.024287,0.023441,0.025071,0.025519,0.023787,0.024638,0.025256,0.024146,0.025138,0.024804,0.0244,0.027017,0.024131,0.024422,0.025259,0.024628,0.024253,0.025459,0.024027,0.025008,0.025676,0.024188,0.024786,0.025197,Trans-Golgi
8.50782,9.539071,9.796884,9.281258,1.289064,15.210951,11.085947,5.67188,2.062502,9.281258,24.750022,14.953138,3.867191,14.1797,4.898442,21.140644,11.859386,1.031251,6.960944,9.539071,0.025716,0.027753,0.023545,0.022963,0.02637,0.02408,0.023588,0.02581,0.026094,0.024144,0.024055,0.024071,0.024425,0.02497,0.025415,0.0252,0.025,0.024627,0.023757,0.025533,0.025418,0.024243,0.025035,0.024362,0.023998,0.024478,0.025002,0.024235,0.024119,0.024183,Trans-Golgi
15.35413,11.044199,9.697345,16.700984,4.848673,17.509096,14.007277,8.889233,8.889233,16.162242,31.516372,18.855949,6.464897,11.044199,9.966716,23.165881,14.815389,1.616224,5.387414,17.239725,0.02425,0.026081,0.024131,0.02346,0.024601,0.023367,0.02407,0.024442,0.025185,0.023601,0.022867,0.024224,0.025465,0.023943,0.024373,0.025317,0.024217,0.024145,0.023604,0.024736,0.024579,0.024529,0.023871,0.024325,0.025668,0.024183,0.024641,0.025099,0.024135,0.023519,Trans-Golgi
11.583659,14.008146,10.775497,15.624471,3.502036,17.240795,11.314272,5.387748,7.27346,15.624471,29.902004,13.199984,5.387748,10.506109,9.967335,32.865266,16.163245,1.616325,7.542848,16.163245,0.025026,0.027112,0.022539,0.022864,0.02547,0.025086,0.022898,0.023963,0.02531,0.023916,0.02369,0.024463,0.026285,0.023073,0.023085,0.025154,0.023987,0.023664,0.023317,0.023964,0.025188,0.024161,0.024963,0.024715,0.023701,0.024672,0.024401,0.024631,0.024942,0.024373,Trans-Golgi
9.337723,8.300199,13.747204,15.822254,1.815668,14.265966,9.078342,4.150099,2.334431,13.228441,28.272551,17.897303,4.150099,11.412773,6.743911,19.712972,13.747204,3.371956,7.522055,8.300199,0.025088,0.027493,0.023861,0.022429,0.025291,0.024799,0.023993,0.024915,0.025507,0.024212,0.023983,0.025116,0.025909,0.023514,0.025112,0.024949,0.024304,0.023901,0.025552,0.025089,0.024964,0.024811,0.022883,0.023389,0.025324,0.025902,0.025859,0.023701,0.023756,0.025011,Trans-Golgi
3.800184,2.046253,4.384828,2.923219,0.584644,2.046253,1.461609,1.169287,0.876966,0.584644,4.092506,2.923219,0.584644,2.046253,3.21554,7.015724,2.630897,0,1.753931,2.338575,0.021712,0.027095,0.024178,0.023186,0.024158,0.024647,0.021498,0.025289,0.023795,0.023843,0.022934,0.023968,0.024254,0.022075,0.022611,0.023669,0.025053,0.022078,0.025299,0.023649,0.024493,0.022166,0.022424,0.022334,0.019901,0.024967,0.023416,0.023747,0.023633,0.025606,Trans-Golgi
22.485736,14.903337,7.582399,9.151172,3.660469,16.472109,18.302343,14.380413,10.981406,12.288716,29.022287,9.935558,5.229241,7.320937,9.935558,17.779419,12.027254,2.353158,6.798013,15.164799,0.023776,0.026149,0.02291,0.023607,0.025197,0.025849,0.023744,0.02286,0.024051,0.024752,0.023143,0.023702,0.024443,0.024883,0.025943,0.024905,0.023961,0.026123,0.024658,0.024695,0.024445,0.02607,0.025,0.024442,0.025647,0.024215,0.025218,0.024311,0.024804,0.025035,Trans-Golgi
7.021264,7.021264,8.581545,7.281311,1.040187,7.801405,6.761218,4.160749,2.860515,7.801405,15.862857,8.321499,3.380609,6.501171,3.380609,13.002342,5.981077,1.040187,5.200937,9.101639,0.024753,0.026015,0.023032,0.023859,0.025355,0.025395,0.023057,0.023264,0.026935,0.024014,0.02368,0.02595,0.025575,0.024177,0.026579,0.023758,0.025696,0.023252,0.02391,0.026162,0.023862,0.026388,0.024918,0.022869,0.025917,0.024522,0.024007,0.025166,0.023981,0.023906,Trans-Golgi
10.381903,12.198736,16.09195,14.794212,2.595476,16.870592,9.084165,8.305522,5.190951,19.20652,24.65702,16.09195,4.671856,9.343713,6.748237,24.65702,11.939188,1.557285,6.748237,9.60326,0.02527,0.026045,0.023012,0.024277,0.025831,0.023554,0.023513,0.025211,0.025308,0.024146,0.024639,0.02463,0.024336,0.024786,0.024587,0.024833,0.024328,0.025557,0.024821,0.025305,0.02448,0.024201,0.024934,0.023566,0.025294,0.024412,0.024263,0.025782,0.024508,0.025023,Trans-Golgi
4.134613,4.377826,1.216063,3.404975,0.729638,4.377826,2.188913,1.9457,1.459275,3.648188,6.080313,4.621038,1.9457,0.486425,0.486425,6.809951,1.459275,0.243213,0.97285,3.404975,0.024827,0.024164,0.023527,0.024279,0.026067,0.026269,0.021037,0.027362,0.026614,0.024165,0.023491,0.025169,0.02427,0.022781,0.026978,0.026824,0.027385,0.0271,0.025582,0.024171,0.023836,0.025606,0.026006,0.026251,0.02508,0.025448,0.025414,0.02553,0.026011,0.025544,Trans-Golgi
15.416411,10.897808,9.834607,19.669214,2.658002,19.669214,8.239806,13.82161,5.050204,10.100407,20.200814,18.606013,3.721203,8.239806,14.35321,23.390416,16.479612,2.126401,6.113404,14.61901,0.02507,0.024441,0.024283,0.025742,0.024614,0.023433,0.024386,0.02389,0.024875,0.024329,0.023188,0.023924,0.024309,0.023913,0.024399,0.024842,0.025238,0.023916,0.024756,0.023746,0.024542,0.024179,0.023629,0.025028,0.024729,0.025574,0.025537,0.025325,0.024012,0.024352,Trans-Golgi
8.796351,5.107559,6.242572,4.823806,3.121286,7.661338,4.540052,8.512598,3.121286,6.242572,12.485144,5.958819,3.121286,4.540052,5.958819,15.038923,8.512598,0.283753,4.823806,7.661338,0.023909,0.023748,0.022452,0.026073,0.024206,0.023027,0.024987,0.024887,0.023089,0.024582,0.023524,0.022957,0.023251,0.023241,0.023437,0.025706,0.024541,0.023116,0.02363,0.022981,0.023116,0.023773,0.023002,0.025328,0.023639,0.02304,0.024091,0.024457,0.02408,0.024377,Trans-Golgi
8.096598,4.187895,7.259019,10.609335,3.629509,7.538212,5.863053,5.304667,2.512737,9.771756,17.868353,5.58386,3.629509,10.050949,3.629509,11.726107,9.771756,2.233544,8.934177,10.330142,0.0228,0.021843,0.022816,0.023592,0.023027,0.022908,0.022991,0.02429,0.024628,0.02441,0.02494,0.023842,0.025622,0.02435,0.025098,0.024144,0.024095,0.024836,0.023468,0.023101,0.025095,0.024614,0.024127,0.024207,0.023866,0.024049,0.025185,0.023979,0.024062,0.024822,Trans-Golgi
21.473386,14.580694,13.52028,16.701522,5.036967,21.208282,15.110901,19.087454,5.567174,22.798903,35.258769,18.292143,7.157795,18.02704,12.724969,25.980146,19.882764,4.241656,15.110901,21.738489,0.023588,0.025522,0.023984,0.024676,0.024505,0.024081,0.024051,0.025457,0.023834,0.025209,0.024488,0.024464,0.02416,0.024721,0.0238,0.024599,0.025733,0.023974,0.024371,0.025132,0.024663,0.024888,0.024354,0.023914,0.024958,0.024952,0.024403,0.023855,0.024085,0.024476,Trans-Golgi
4.212589,3.65091,3.089232,3.65091,2.527553,3.65091,1.685035,5.897624,2.246714,2.808392,11.514409,3.65091,2.808392,6.178463,4.212589,5.897624,6.459302,1.685035,3.370071,7.020981,0.022981,0.021474,0.022653,0.023614,0.023249,0.023071,0.023543,0.023291,0.022823,0.024813,0.023775,0.023559,0.023603,0.022848,0.025683,0.023532,0.023015,0.023462,0.025312,0.025461,0.023508,0.024482,0.024754,0.023898,0.025027,0.024505,0.0257,0.025672,0.025084,0.024769,Trans-Golgi
11.127841,6.9549,3.060156,3.616548,1.39098,5.007528,4.451136,8.624076,3.894744,4.451136,18.082741,3.616548,3.060156,7.511292,8.902272,13.075213,10.293252,1.947372,3.616548,12.518821,0.023103,0.023646,0.022605,0.023676,0.024258,0.024194,0.025269,0.023896,0.025101,0.024976,0.024242,0.024977,0.02432,0.024145,0.0235,0.024568,0.02325,0.024737,0.023717,0.024872,0.023637,0.024101,0.023409,0.024055,0.023133,0.023894,0.024211,0.023745,0.023792,0.024773,Trans-Golgi
13.725836,7.283097,5.882501,8.683692,3.921667,6.722858,5.882501,18.207741,12.32524,16.807146,26.611314,8.403573,6.442739,14.566193,6.442739,20.168575,10.364407,2.521072,5.322263,17.367384,0.02283,0.024039,0.022927,0.022145,0.024088,0.023576,0.024092,0.02366,0.023871,0.024225,0.023985,0.023529,0.024366,0.026034,0.023003,0.025326,0.024791,0.024801,0.024637,0.024557,0.024948,0.024133,0.023114,0.023992,0.023632,0.024622,0.023418,0.023925,0.023285,0.024332,Trans-Golgi
5.443945,3.151758,2.865234,4.011328,2.005664,4.870898,4.584375,12.320507,9.741797,8.309179,12.320507,2.865234,2.292187,7.163086,4.011328,10.601367,3.724805,1.432617,2.865234,7.163086,0.02341,0.023021,0.025182,0.021264,0.023927,0.024298,0.023485,0.021895,0.024172,0.023954,0.023902,0.023621,0.025541,0.023972,0.022668,0.023036,0.025181,0.023805,0.024642,0.023258,0.024582,0.025491,0.022927,0.023841,0.023844,0.024651,0.023277,0.023298,0.023527,0.023804,Trans-Golgi
6.573384,6.32738,2.191061,5.946511,2.213334,3.074644,4.160006,5.460035,2.353275,1.566321,11.489825,3.163319,1.22137,2.307099,7.371554,4.839403,3.929874,1.674652,2.003789,6.821153,0.025913,0.022949,0.022763,0.024501,0.023647,0.024244,0.024357,0.025449,0.024611,0.024124,0.026868,0.024182,0.024483,0.02445,0.023427,0.025664,0.023565,0.025291,0.026423,0.023874,0.025659,0.023938,0.026195,0.024567,0.024895,0.025293,0.024312,0.025455,0.02562,0.025039,Cis-Golgi
32.449787,16.358607,17.077573,21.722159,9.391551,37.760768,29.052179,25.173401,9.523526,31.353721,53.877153,26.783686,11.715223,18.815592,20.169191,48.865457,29.26845,4.715932,13.739485,18.568778,0.024496,0.024109,0.023449,0.02266,0.025295,0.024475,0.022604,0.022674,0.024349,0.024073,0.023542,0.023763,0.023844,0.024402,0.023508,0.023861,0.023738,0.023977,0.024528,0.024341,0.024512,0.024248,0.023891,0.0239,0.023857,0.024321,0.023797,0.024711,0.024228,0.024445,Cis-Golgi
21.582794,15.45639,11.261053,10.871594,6.41147,23.511678,26.564644,12.403362,5.88943,11.114649,32.063877,19.24061,6.835187,11.383089,12.771668,18.734474,17.202003,3.269248,6.068664,11.653321,0.025046,0.023715,0.023735,0.024806,0.024615,0.024755,0.023082,0.025199,0.025094,0.023968,0.024211,0.024955,0.023914,0.023975,0.024407,0.023968,0.024327,0.023335,0.025181,0.024918,0.021636,0.024791,0.025419,0.025073,0.0242,0.024974,0.02518,0.023556,0.025547,0.025155,Cis-Golgi
6.105136,4.650026,7.909572,5.851709,0.048471,13.451143,10.155593,6.450113,0.60292,4.086838,6.464827,7.824305,1.898416,1.824318,2.986198,5.626233,6.811092,0.375059,1.265003,5.608306,0.023981,0.02381,0.021523,0.025101,0.025263,0.025333,0.023306,0.022609,0.02413,0.022421,0.02364,0.023344,0.024212,0.023519,0.023206,0.022283,0.025436,0.024846,0.023966,0.025967,0.021807,0.024545,0.025126,0.022031,0.024669,0.025267,0.026201,0.024244,0.023375,0.023812,Cis-Golgi
6.06928,3.350867,8.089658,6.935006,0.427012,13.471854,9.298655,6.753683,0.309867,3.690736,6.209666,6.014011,2.025847,1.811539,4.101045,6.206542,3.936405,0.405644,0.70217,4.994531,0.023952,0.024072,0.022684,0.025957,0.024355,0.025371,0.023236,0.02329,0.02414,0.022346,0.023096,0.023395,0.024707,0.023616,0.023213,0.024046,0.025465,0.025231,0.023797,0.026394,0.021387,0.024342,0.023297,0.022426,0.024686,0.024489,0.024826,0.024498,0.02301,0.022372,Cis-Golgi
13.673167,8.094678,6.262491,9.673951,2.740821,15.239297,5.180226,14.079603,4.145232,7.196447,17.513401,11.808238,3.948997,8.098263,12.720492,14.541116,10.681827,4.680132,6.700431,10.247925,0.024882,0.02611,0.023609,0.023071,0.024802,0.025072,0.024216,0.025042,0.025819,0.024289,0.024258,0.025011,0.025068,0.024688,0.025311,0.024738,0.024752,0.024576,0.024737,0.023968,0.024351,0.024871,0.02439,0.024961,0.023941,0.024961,0.024592,0.024186,0.023716,0.024774,Cis-Golgi
15.712369,9.4471,6.173085,10.130666,2.638807,14.553028,8.785631,14.252282,4.113348,6.69569,18.556608,11.704045,3.877368,8.276704,9.154506,15.330652,10.641603,1.992447,5.005321,13.079068,0.025294,0.026106,0.024227,0.022954,0.024802,0.024504,0.024173,0.024208,0.025892,0.024342,0.024133,0.025009,0.02525,0.024437,0.024558,0.024631,0.024711,0.024626,0.024836,0.023947,0.024286,0.024258,0.024493,0.025062,0.02379,0.024941,0.02468,0.024676,0.023698,0.024598,Cis-Golgi
4.416642,5.026864,2.720846,2.679862,2.027202,5.395927,3.693336,6.445211,2.819213,4.463657,18.992264,4.78555,2.230938,7.835888,3.687169,8.734535,4.819228,1.951902,2.66224,6.13704,0.023943,0.023647,0.024347,0.02416,0.024106,0.023031,0.023696,0.024012,0.023938,0.02508,0.024888,0.024057,0.025543,0.024315,0.025303,0.024597,0.0255,0.025479,0.023922,0.02436,0.025803,0.025637,0.024074,0.024157,0.024064,0.024854,0.025525,0.022864,0.024364,0.025883,Cis-Golgi
7.019962,3.084126,2.412136,1.264779,0.653449,2.902533,1.307701,7.5595,1.98056,4.535104,17.313747,2.291658,1.821972,6.828505,3.61054,7.793442,6.823149,1.94545,2.335524,6.133221,0.024326,0.023358,0.023817,0.023134,0.023966,0.02327,0.02386,0.023964,0.023704,0.024333,0.024076,0.025012,0.025355,0.023765,0.024774,0.024981,0.023269,0.02502,0.025321,0.024354,0.023382,0.024091,0.023739,0.02365,0.025337,0.023279,0.023243,0.023281,0.02385,0.023038,Cis-Golgi
4.778483,2.547217,1.822656,2.792553,0.624047,3.56239,2.507703,2.257916,1.013528,2.870031,6.49889,3.140604,1.684272,3.161784,1.456163,3.831332,2.314285,0.117986,2.388698,3.535015,0.026145,0.02546,0.024437,0.023458,0.024489,0.025606,0.024555,0.023457,0.023939,0.023472,0.024476,0.024179,0.02422,0.024488,0.025958,0.024341,0.027186,0.027404,0.025048,0.02405,0.02597,0.026367,0.023515,0.023794,0.026455,0.024142,0.023167,0.023786,0.024736,0.02507,Cis-Golgi
3.792996,2.899061,1.266829,2.500124,0.668831,4.964625,0.898446,3.30271,1.215731,3.092665,5.354724,2.789485,2.410654,3.370645,1.724529,2.581865,3.448641,0.247167,1.769075,3.107295,0.024163,0.025007,0.022951,0.023775,0.024394,0.023153,0.023863,0.025825,0.02387,0.025151,0.026177,0.023581,0.025904,0.024491,0.026012,0.024088,0.026386,0.026044,0.026357,0.025259,0.02526,0.026639,0.027268,0.024624,0.023607,0.025926,0.026423,0.025672,0.026764,0.024385,Cis-Golgi
3.331617,4.263498,0.976131,1.657117,0.679799,4.64087,3.831235,3.606296,0.850797,1.197006,6.019328,2.604136,0.818835,2.336541,1.762398,2.642604,2.976328,0.752044,1.584229,4.075743,0.024366,0.023956,0.02657,0.025409,0.025412,0.025733,0.024024,0.026045,0.02514,0.024149,0.025511,0.025635,0.026095,0.025557,0.027319,0.026421,0.026374,0.026264,0.026233,0.026541,0.022794,0.024207,0.023958,0.027088,0.02608,0.025504,0.02633,0.025849,0.025481,0.025233,Cis-Golgi
2.125942,4.351953,1.484833,2.043476,0.339126,3.959243,4.852033,2.691389,2.288029,3.188944,6.69797,2.656066,2.234201,1.932185,1.136976,2.708797,3.21225,1.17716,1.481555,3.128996,0.024412,0.024196,0.024787,0.024315,0.023919,0.026413,0.023104,0.026294,0.025028,0.023994,0.025503,0.024409,0.025599,0.024966,0.027726,0.025281,0.025275,0.026743,0.027531,0.027074,0.022649,0.024704,0.025495,0.026315,0.024689,0.02481,0.024893,0.024195,0.025656,0.026428,Cis-Golgi
2.095956,2.304969,2.248812,3.5284,1.467977,3.867244,0.953668,2.825693,0.897995,3.786083,6.928278,3.840387,1.554473,2.288325,1.49196,3.633897,2.898203,0.98118,1.68468,2.790108,0.024452,0.026619,0.02371,0.023626,0.025107,0.023554,0.024055,0.024735,0.025175,0.025872,0.025994,0.024186,0.025581,0.024951,0.025005,0.023014,0.024801,0.026831,0.025207,0.02663,0.025247,0.027084,0.026746,0.023279,0.024869,0.02417,0.025165,0.025396,0.025746,0.024265,Cis-Golgi
3.134089,2.808082,1.41617,2.932444,0.593396,4.693665,1.507867,3.276202,1.088938,3.456554,6.980604,3.803196,2.009366,3.979148,2.236257,4.36114,2.7434,0.616456,1.557102,3.405107,0.023984,0.024502,0.022921,0.02388,0.023989,0.023557,0.026061,0.024675,0.024388,0.024846,0.023354,0.023771,0.02601,0.023397,0.025892,0.024,0.024319,0.025956,0.02582,0.026117,0.025272,0.026591,0.026942,0.02378,0.025928,0.026564,0.026159,0.025202,0.025181,0.025474,Cis-Golgi
20.6529,16.247013,16.677409,13.940419,8.201746,21.729453,17.041537,16.40694,7.949035,17.364843,40.071911,21.322046,6.531745,15.423975,17.828724,23.04247,18.694176,3.179267,10.451732,19.159025,0.025513,0.024299,0.024115,0.024053,0.02403,0.024716,0.024022,0.023791,0.025185,0.023926,0.024979,0.023904,0.0242,0.025012,0.024023,0.02452,0.024517,0.024199,0.024338,0.024639,0.023933,0.024574,0.024041,0.024434,0.024418,0.024125,0.024887,0.024586,0.024814,0.023951,Cis-Golgi
33.391254,24.769752,19.590559,27.324358,5.098724,41.796262,48.609693,19.901025,13.718091,24.557129,62.021768,35.633219,14.050422,13.134557,14.369359,45.461011,25.248273,3.435368,7.382622,28.095958,0.024625,0.024824,0.02352,0.023311,0.024828,0.025009,0.02227,0.02463,0.024384,0.02289,0.022684,0.024431,0.025207,0.024319,0.024666,0.024475,0.024191,0.023318,0.024577,0.024412,0.023772,0.024165,0.024957,0.024185,0.024064,0.024553,0.025269,0.022901,0.0246,0.024994,Cis-Golgi
24.428457,15.357336,20.829143,24.646419,4.683212,71.688091,43.042321,14.038503,12.728126,20.418654,55.694569,24.476284,7.542657,11.089781,16.565009,38.810613,22.726192,3.68786,5.367632,24.194808,0.024562,0.024814,0.023997,0.024315,0.02474,0.024359,0.022239,0.023814,0.024407,0.022964,0.023473,0.024737,0.025295,0.023954,0.024519,0.02461,0.024431,0.02422,0.024517,0.024791,0.022387,0.024081,0.024771,0.02473,0.024266,0.024515,0.025314,0.024529,0.025154,0.025069,Cis-Golgi
